Gene,CPTACProteinPairs,CPTACProteinMedianDelta,CPTACProteinP,CPTACProteinQ,CPTACMutationCount,CPTACRecurrence,CPTACProteinSupport,DepMapCCRCCN,DepMapCCRCCMedian,DepMapNonKidneyN,DepMapNonKidneyMedian,DepMapSelectivityDelta,DepMapCCRCCDependency,DepMapCCRCCSelective,Holdout_Category,Evidence_Level,Evidence_Type_Count,FrozenLiteratureHoldout,IndependentEvidenceClassCount,IndependentAnyHit,IndependentStrongHit,LowFrequencyNovel,PostHocNonMutationAnyHit,PostHocNonMutationStrongHit
ZCCHC14,3.0,,,,2.0,True,False,16.0,0.1425303171459018,1144.0,0.0807682666963694,-0.0617620504495324,False,False,,,,False,1,True,False,True,False,False
SSTR3,,,,,,False,False,16.0,-0.0785728647121416,1144.0,-0.0399298796830441,0.0386429850290975,False,False,,,,False,0,False,False,True,False,False
EAF2,37.0,-2.0656973939976986,8.003553375601767e-10,2.145360225267487e-09,0.0,False,True,16.0,-0.0153392012825805,1144.0,-0.0043899773609377,0.0109492239216427,False,False,,,,False,1,True,False,True,True,False
NAT1,80.0,-0.0919982353822508,0.0038848341288504,0.0053766710165377,0.0,False,False,16.0,0.0655923171424286,1144.0,0.0338298896451788,-0.0317624274972498,False,False,,,,False,0,False,False,True,False,False
NAT2,,,,,,False,False,16.0,0.1087674008536238,1144.0,0.1349663691126297,0.0261989682590058,False,False,,,,False,0,False,False,True,False,False
RNF115,76.0,-0.0588049217136976,0.02093807284,0.0269190252899955,0.0,False,False,16.0,-0.0665331373115553,1144.0,-0.1416030547276803,-0.0750699174161249,False,False,,,,False,0,False,False,True,False,False
EVI5,76.0,0.0074227761237981,0.4845878993399987,0.5185492215996972,1.0,False,False,16.0,-0.140317499325039,1144.0,-0.1421000529668626,-0.0017825536418236,False,False,,,,False,0,False,False,True,False,False
FRMPD4,,,,,,False,False,16.0,0.0543141029787734,1144.0,0.0374508041823945,-0.0168632987963788,False,False,,,,False,0,False,False,True,False,False
ENPEP,80.0,-0.7965138356038501,1.706090637982754e-11,5.617736129705532e-11,2.0,True,False,16.0,0.007401574322637,1144.0,-0.0817996793419984,-0.0892012536646354,False,False,,,,False,1,True,False,True,False,False
DLD,80.0,-1.0909545374562484,8.466682565197592e-15,1.3354214595445762e-13,0.0,False,True,16.0,-0.0467658198224539,1144.0,-0.1808247341790279,-0.1340589143565739,False,False,,,,False,1,True,False,True,True,False
EMILIN1,80.0,-0.6042947076966012,2.3694814521885646e-11,7.673121236277676e-11,1.0,False,False,16.0,-0.054588550590204,1144.0,-0.031668008658551,0.022920541931653,False,False,,,,False,0,False,False,True,False,False
MTMR8,,,,,,False,False,16.0,0.0308021213064381,1144.0,0.0249927668401514,-0.0058093544662867,False,False,,,,False,0,False,False,True,False,False
BMP5,,,,,1.0,False,False,16.0,0.1185090148986968,1144.0,0.1402910620689247,0.0217820471702279,False,False,,,,False,0,False,False,True,False,False
NKX2-2,,,,,,False,False,16.0,0.1386972843040379,1144.0,0.1079698704696703,-0.0307274138343676,False,False,,,,False,0,False,False,True,False,False
MED13,55.0,-0.0976117915734988,0.0571802483855144,0.0695170827974576,3.0,True,False,16.0,0.1456089431993576,1144.0,-0.0287708611939212,-0.1743798043932789,False,False,,,,False,1,True,False,True,False,False
MED18,80.0,0.0409378998350984,0.028734716697869,0.0362213028947838,0.0,False,False,16.0,-0.9298330137373438,1144.0,-1.0006802761876448,-0.0708472624503009,True,False,,,,False,0,False,False,True,False,False
UBA5,80.0,0.4307137877890508,1.509910709731591e-13,7.562868457914849e-13,0.0,False,False,16.0,-0.8283071485033967,1144.0,-0.5056534142593601,0.3226537342440366,True,True,,,,False,1,True,False,True,True,False
ACACB,68.0,-0.1706703014704995,0.0155333168935792,0.0202267858678427,3.0,True,False,16.0,-0.1121206368799917,1144.0,-0.1087505799610737,0.0033700569189179,False,False,,,,False,1,True,False,True,False,False
SP140,2.0,,,,0.0,False,False,16.0,0.1054727871822595,1144.0,0.1513865437166747,0.0459137565344152,False,False,,,,False,0,False,False,True,False,False
CSRP2BP,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
CNKSR3,57.0,0.1581915202531973,0.1405257258201702,0.1625964804763836,0.0,False,False,16.0,0.1809952022723411,1144.0,0.1535151724106516,-0.0274800298616894,False,False,,,,False,0,False,False,True,False,False
GRM6,,,,,1.0,False,False,16.0,-0.0081698551161353,1144.0,0.0129399543597024,0.0211098094758378,False,False,,,,False,0,False,False,True,False,False
UBR2,80.0,0.0081088400462512,0.908357226241152,0.9185453169039955,0.0,False,False,16.0,-0.19128219663436,1144.0,-0.1598673699525831,0.0314148266817769,False,False,,,,False,0,False,False,True,False,False
VPS13D,80.0,-0.3023918522481992,1.909340693426142e-12,7.337655709513184e-12,2.0,True,False,16.0,-0.609477183480748,1144.0,-0.7212309455366437,-0.1117537620558957,True,False,,,,False,1,True,False,True,False,False
F13B,80.0,-0.0620089447249494,0.984693404989197,0.9864300776611356,1.0,False,False,16.0,-0.0586793126896796,1144.0,-0.0326458207286971,0.0260334919609824,False,False,,,,False,0,False,False,True,False,False
G2E3,,,,,1.0,False,False,16.0,-0.0395746434984581,1144.0,-0.0209952931723814,0.0185793503260766,False,False,,,,False,0,False,False,True,False,False
ALMS1,36.0,0.5415526378327016,2.0539737306535244e-06,3.85926919950778e-06,2.0,True,False,16.0,-0.0890597508915891,1144.0,-0.1160483048809159,-0.0269885539893268,False,False,,,,False,1,True,False,True,False,False
ZNFX1,80.0,0.2146985055838008,1.0516677393479781e-13,5.630040301127725e-13,1.0,False,False,16.0,-0.0516944979971546,1144.0,-0.0565374891209051,-0.0048429911237504,False,False,,,,False,0,False,False,True,False,False
KIAA1598,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
VWA8,80.0,-1.276911544749451,8.152358880315246e-15,1.3354214595445762e-13,1.0,False,True,16.0,-0.1158439154530664,1144.0,-0.1111469232366445,0.0046969922164219,False,False,,,,False,1,True,False,True,True,False
ASUN,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
PTGER2,,,,,1.0,False,False,16.0,0.0561127830043072,1144.0,0.0082382107608192,-0.047874572243488,False,False,,,,False,0,False,False,True,False,False
TNKS1BP1,80.0,0.3162738715049489,6.71996559044993e-12,2.350332792718941e-11,0.0,False,False,16.0,-0.0763632421475558,1144.0,-0.0848548809213162,-0.0084916387737603,False,False,,,,False,0,False,False,True,False,False
CAPN3,,,,,,False,False,16.0,0.0336113305065417,1144.0,0.0273469976355114,-0.0062643328710303,False,False,,,,False,0,False,False,True,False,False
ABCB11,,,,,2.0,True,False,16.0,-0.0795992898324928,1144.0,-0.080137935486677,-0.0005386456541841,False,False,,,,False,1,True,False,True,False,False
ABCB4,,,,,2.0,True,False,16.0,-0.1036596064928984,1144.0,-0.0836431803859651,0.0200164261069332,False,False,,,,False,1,True,False,True,False,False
KRT1,,,,,,False,False,16.0,-0.0296880917542673,1144.0,-0.0437234879075469,-0.0140353961532795,False,False,,,,False,0,False,False,True,False,False
KRT16,,,,,,False,False,2.0,0.311081619322167,346.0,0.2222142595291546,-0.0888673597930123,False,False,,,,False,0,False,False,True,False,False
FUBP3,80.0,0.0212428409430991,0.4287179681213854,0.4625984154501271,0.0,False,False,16.0,0.1448873602394184,1144.0,0.0786333633407937,-0.0662539968986247,False,False,,,,False,0,False,False,True,False,False
ANPEP,80.0,-1.8461914174813003,8.152358880315246e-15,1.3354214595445762e-13,2.0,True,True,16.0,0.1128966993276736,1144.0,0.061782349212792,-0.0511143501148816,False,False,,,,False,2,True,True,True,True,False
TTK,12.0,,,,0.0,False,False,16.0,-0.8567132850956938,1144.0,-0.8712297114922609,-0.0145164263965671,True,False,,,,False,0,False,False,True,False,False
TUBB1,80.0,0.0009663746415498,0.9961731311725914,0.996348544648762,0.0,False,False,16.0,-0.0545923424094186,1144.0,-0.0502717778813261,0.0043205645280924,False,False,,,,False,0,False,False,True,False,False
AZU1,80.0,0.2187737963067508,1.7275604321367365e-05,2.9861665412467024e-05,0.0,False,False,16.0,0.106805669415085,1144.0,0.1316782453489567,0.0248725759338717,False,False,,,,False,0,False,False,True,False,False
ZNF146,16.0,,,,0.0,False,False,16.0,0.17446876607042,1144.0,0.1687845072488874,-0.0056842588215325,False,False,,,,False,0,False,False,True,False,False
CYP2C19,,,,,,False,False,16.0,0.038594018066039,1144.0,0.0575376119228283,0.0189435938567892,False,False,,,,False,0,False,False,True,False,False
HEXA,80.0,-0.5983463903402004,2.0453438812785727e-12,7.807495460794552e-12,0.0,False,False,16.0,0.0153348752229953,1144.0,0.0061625895186004,-0.0091722857043949,False,False,,,,False,0,False,False,True,False,False
CTSA,80.0,-1.2053709204887504,7.849526548031477e-15,1.3354214595445762e-13,1.0,False,True,16.0,0.0485618151369909,1144.0,0.05812980641341,0.009567991276419,False,False,,,,False,1,True,False,True,True,False
GLB1,80.0,-1.05148567210375,9.482966249828276e-15,1.3354214595445762e-13,0.0,False,True,16.0,-0.0716610658133437,1144.0,-0.0420958629491923,0.0295652028641514,False,False,,,,False,1,True,False,True,True,False
ATP1A2,8.0,,,,1.0,False,False,16.0,-0.0214769012919961,1144.0,-0.0390245908869081,-0.0175476895949119,False,False,,,,False,0,False,False,True,False,False
AKR1A1,80.0,-0.8755465564501517,2.7049761317164134e-14,2.0136650626670026e-13,0.0,False,False,16.0,0.0927507453299741,1144.0,0.0686183485243363,-0.0241323968056377,False,False,,,,False,0,False,False,True,False,False
PTCD3,80.0,-0.7664576146125501,7.849526548031477e-15,1.3354214595445762e-13,2.0,True,False,16.0,-0.3974413999382321,1144.0,-0.6934355606637799,-0.2959941607255477,False,False,,,,False,1,True,False,True,False,False
FOXJ3,52.0,0.2343929301467024,3.261347923812124e-06,6.024213400732638e-06,1.0,False,False,16.0,-0.0001192834776017,1144.0,-0.0585775984146565,-0.0584583149370548,False,False,,,,False,0,False,False,True,False,False
OPRL1,,,,,,False,False,16.0,0.1632254857094137,1144.0,0.1589599343978676,-0.0042655513115461,False,False,,,,False,0,False,False,True,False,False
MAP1S,80.0,0.2332371091124496,6.549601179804725e-14,3.7539591020475117e-13,1.0,False,False,16.0,0.0116162788448092,1144.0,-0.0113341876431289,-0.0229504664879382,False,False,,,,False,0,False,False,True,False,False
ADAM11,,,,,,False,False,16.0,-0.3118143325719659,1144.0,-0.2720246119882391,0.0397897205837268,False,False,,,,False,0,False,False,True,False,False
KDM4B,69.0,0.2364021055961025,3.041788074167416e-05,5.114670296409391e-05,1.0,False,False,16.0,-0.0952966680853623,1144.0,-0.0726537158655508,0.0226429522198114,False,False,,,,False,0,False,False,True,False,False
FAM71C,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
P2RX2,,,,,,False,False,16.0,-0.1672661978776578,1144.0,-0.0862832621819056,0.0809829356957521,False,False,,,,False,0,False,False,True,False,False
P2RX1,,,,,,False,False,16.0,-0.0559102872788718,1144.0,-0.0176509464870002,0.0382593407918715,False,False,,,,False,0,False,False,True,False,False
ETF1,80.0,0.0582088377268004,0.0002053630050045,0.0003201926622085,0.0,False,False,16.0,-2.10701786052354,1144.0,-1.7878370273927735,0.3191808331307664,True,True,,,,False,1,True,False,True,True,False
KEAP1,76.0,-0.0215105556113517,0.9011122172767368,0.9117059839921384,2.0,True,False,16.0,0.0915450632405805,1144.0,-0.2448973457821951,-0.3364424090227756,False,False,Pathway_regulator,B,3.0,True,2,True,True,True,True,False
SCN2A,,,,,1.0,False,False,16.0,-0.023662275591207,1144.0,0.0106749170135846,0.0343371926047917,False,False,,,,False,0,False,False,True,False,False
ALAS2,,,,,,False,False,16.0,0.020025390319443,1144.0,0.0666178090543205,0.0465924187348775,False,False,,,,False,0,False,False,True,False,False
TIMM17A,80.0,-0.0836303074948503,0.0035987488484835,0.0049953307574258,0.0,False,False,16.0,-0.0630657847942955,1144.0,-0.1678061635626307,-0.1047403787683352,False,False,,,,False,0,False,False,True,False,False
RPGRIP1,,,,,1.0,False,False,16.0,-0.0220389484148605,1144.0,0.0128836444209481,0.0349225928358086,False,False,,,,False,0,False,False,True,False,False
GOLGA1,80.0,0.1143481021799512,1.3304944215659156e-05,2.326010561555679e-05,0.0,False,False,16.0,-0.0882378154723683,1144.0,-0.0920951159933516,-0.0038573005209832,False,False,,,,False,0,False,False,True,False,False
MBD6,10.0,,,,1.0,False,False,16.0,-0.051227296266432,1144.0,-0.085916004515458,-0.034688708249026,False,False,,,,False,0,False,False,True,False,False
RTN1,80.0,0.3295877130977001,2.2386072610955467e-08,5.100396808272244e-08,1.0,False,False,16.0,-0.0647163548741332,1144.0,-0.0516042634359845,0.0131120914381486,False,False,,,,False,0,False,False,True,False,False
SNX13,72.0,-0.009541968083452,0.6056617953507459,0.635536485792026,1.0,False,False,16.0,0.0455463961936146,1144.0,0.0748392038952396,0.0292928077016249,False,False,,,,False,0,False,False,True,False,False
MYO18A,80.0,0.0830147939440006,5.604291870749049e-05,9.218759868478018e-05,1.0,False,False,16.0,-0.3503260766521469,1144.0,-0.2989503120967386,0.0513757645554082,False,False,,,,False,0,False,False,True,False,False
CACNA1B,,,,,,False,False,16.0,-0.0889267138337734,1144.0,-0.0378905471042993,0.0510361667294741,False,False,,,,False,0,False,False,True,False,False
GGN,,,,,,False,False,16.0,-0.1852945502809871,1144.0,-0.1840591158561137,0.0012354344248734,False,False,,,,False,0,False,False,True,False,False
OAZ3,,,,,1.0,False,False,16.0,-0.0143155291702329,1144.0,-0.0329383012402284,-0.0186227720699955,False,False,,,,False,0,False,False,True,False,False
GGNBP2,26.0,0.08705566197,0.353321224451065,0.3873508115966125,0.0,False,False,16.0,-0.438650637451085,1144.0,-0.2806263578942971,0.1580242795567879,False,False,,,,False,0,False,False,True,False,False
AKAP4,,,,,1.0,False,False,16.0,-0.0351076688279378,1144.0,0.0062789074959621,0.0413865763239,False,False,,,,False,0,False,False,True,False,False
ALG10B,,,,,,False,False,16.0,-0.3720917295616989,1144.0,-0.3574481726968657,0.0146435568648331,False,False,,,,False,0,False,False,True,False,False
GPRC5C,80.0,-1.4693457651539497,7.849526548031477e-15,1.3354214595445762e-13,0.0,False,True,16.0,0.0248258563083688,1144.0,-0.0004476248304129,-0.0252734811387817,False,False,,,,False,1,True,False,True,True,False
VPS18,80.0,0.1402033413812002,1.0870033517241382e-09,2.850498170726272e-09,0.0,False,False,16.0,-0.969417735763456,1144.0,-0.8780373805366914,0.0913803552267646,True,False,,,,False,0,False,False,True,False,False
VPS45,80.0,-0.1820691745098006,3.873040273902426e-08,8.576557019791727e-08,0.0,False,False,16.0,-0.213235759383998,1144.0,-0.2907909848501523,-0.0775552254661542,False,False,,,,False,0,False,False,True,False,False
GALNT5,24.0,0.0954758820786487,0.7257407903671265,0.751131138718163,0.0,False,False,16.0,-0.0524874216329481,1144.0,-0.0398326864803428,0.0126547351526052,False,False,,,,False,0,False,False,True,False,False
MICA,,,,,,False,False,16.0,0.0533619407971489,1144.0,0.038324323106412,-0.0150376176907369,False,False,,,,False,0,False,False,True,False,False
CMKLR1,3.0,,,,0.0,False,False,16.0,0.0400032236845302,1144.0,0.0462869724514039,0.0062837487668737,False,False,,,,False,0,False,False,True,False,False
KIAA0368,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
CPSF4,80.0,0.0243821464727993,0.320792101236603,0.3536683103695468,0.0,False,False,16.0,-1.2779628633097713,1144.0,-1.4608509958230411,-0.1828881325132698,True,False,,,,False,0,False,False,True,False,False
FIP1L1,80.0,0.0245433768173501,0.1060189249756961,0.1246506921676576,0.0,False,False,16.0,-1.023090050169607,1144.0,-1.0390664347109384,-0.0159763845413314,True,False,,,,False,0,False,False,True,False,False
MYH7,,,,,1.0,False,False,16.0,-0.1031358030987893,1144.0,-0.0389624153696991,0.0641733877290902,False,False,,,,False,0,False,False,True,False,False
ANKS4B,80.0,-1.1910252118612998,3.7743865193628336e-14,2.525149049467714e-13,0.0,False,True,16.0,0.162717151093216,1144.0,0.2116160198347473,0.0488988687415312,False,False,,,,False,1,True,False,True,True,False
MPHOSPH10,80.0,0.3442756551998496,2.983202762607833e-13,1.379852743616652e-12,0.0,False,False,16.0,-1.1013988637730463,1144.0,-1.116102971724425,-0.0147041079513785,True,False,,,,False,0,False,False,True,False,False
CC2D1A,80.0,0.0511169279018997,0.0075505880485479,0.0101412485494804,2.0,True,False,16.0,-0.0373308439109263,1144.0,-0.0255866491350051,0.0117441947759212,False,False,,,,False,1,True,False,True,False,False
FAM153A,,,,,,False,False,16.0,0.043906652816602,1144.0,0.0325118284065813,-0.0113948244100206,False,False,,,,False,0,False,False,True,False,False
ZNF337,,,,,1.0,False,False,16.0,0.0729386064813027,1144.0,0.0961285443479157,0.0231899378666129,False,False,,,,False,0,False,False,True,False,False
PCNXL4,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
KIR2DS4,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
KIR2DL1,,,,,1.0,False,False,16.0,-0.0407519266737212,1144.0,0.0094166174498153,0.0501685441235365,False,False,,,,False,0,False,False,True,False,False
KLRC2,,,,,,False,False,16.0,0.0097168374007844,1128.0,0.0057303185540726,-0.0039865188467117,False,False,,,,False,0,False,False,True,False,False
TIPIN,24.0,0.3861213400835996,0.0003223419189453,0.0004937707927749,0.0,False,False,16.0,-1.1136513095165337,1144.0,-0.9776397583286368,0.1360115511878967,True,False,,,,False,0,False,False,True,False,False
CHRNA4,,,,,2.0,True,False,16.0,-0.0569849414695337,1144.0,-0.0465872715548707,0.0103976699146629,False,False,,,,False,1,True,False,True,False,False
KCNJ3,,,,,2.0,True,False,16.0,0.0429329100691044,1144.0,-0.0140391507738813,-0.0569720608429857,False,False,,,,False,1,True,False,True,False,False
MDH1,80.0,-0.5078234033318978,1.2344457759240486e-14,1.3432283538790414e-13,0.0,False,False,16.0,-0.0528479259721801,1144.0,-0.0238781193257767,0.0289698066464033,False,False,,,,False,0,False,False,True,False,False
SLC15A2,69.0,-1.893088676304302,6.215847496733212e-13,2.650601635243592e-12,0.0,False,True,16.0,-0.0383291877499551,1144.0,-0.0332277938908788,0.0051013938590763,False,False,,,,False,1,True,False,True,True,False
CCDC88B,74.0,0.7629191255758521,1.4249645504558234e-13,7.226605934454533e-13,0.0,False,False,16.0,-0.2247174976239719,1144.0,-0.2415869787663105,-0.0168694811423385,False,False,,,,False,0,False,False,True,False,False
IWS1,80.0,0.0121851846424512,0.442840191555251,0.4766595201883315,0.0,False,False,16.0,-0.1784427825285316,1144.0,-0.20807851604244,-0.0296357335139083,False,False,,,,False,0,False,False,True,False,False
MPP3,,,,,,False,False,16.0,-0.2248204336820258,1144.0,-0.2288037681624866,-0.0039833344804607,False,False,,,,False,0,False,False,True,False,False
